date,min,max,pm25,q1,q3,stdev,count
2024-05-11T00:00:00.000Z,0.7,7.65,2.9,2.35,3.58,1.273,590
2024-05-12T00:00:00.000Z,0.32,1.4,0.7,0.6,0.8,0.16,587
2024-05-13T00:00:00.000Z,0.25,4.47,0.7,0.6,0.85,0.287,587
2024-05-14T00:00:00.000Z,0.3,1.7,0.75,0.65,0.94,0.228,592
2024-05-15T00:00:00.000Z,0.8,3.05,1.8,1.4,2.17,0.516,562
2024-05-16T00:00:00.000Z,1.83,5.93,4,3.15,4.43,0.778,581
2024-05-17T00:00:00.000Z,2.17,4.7,3.17,2.83,3.58,0.473,591
2024-05-18T00:00:00.000Z,1.6,4.93,2.9,2.35,3.3,0.595,590
2024-05-19T00:00:00.000Z,1.08,4.22,2,1.6,3.2,0.833,590
2024-05-20T00:00:00.000Z,0.9,4.55,2.04,1.6,2.9,0.798,590
2024-05-21T00:00:00.000Z,0.5,11.95,1.52,0.98,2.5,1.262,592
2024-05-22T00:00:00.000Z,0.55,5.8,3.47,2.54,3.94,1.206,592
2024-05-23T00:00:00.000Z,1.17,9.69,5.35,3.55,6.28,1.978,592
2024-05-24T00:00:00.000Z,1.48,9.05,3.03,2.6,3.7,0.931,587
2024-05-25T00:00:00.000Z,1.9,12.4,5.38,3.28,7.1,2.377,591
2024-05-26T00:00:00.000Z,1.73,8.82,4.44,3.65,5.65,1.41,592
2024-05-27T00:00:00.000Z,1.95,9.02,3.25,2.58,4.59,1.585,590
2024-05-28T00:00:00.000Z,0.82,6.93,2.38,1.5,4.13,1.513,589
2024-05-29T00:00:00.000Z,0.5,3.38,1.7,1.23,2.5,0.697,591
2024-05-30T00:00:00.000Z,1.1,6.3,2.25,1.95,2.72,1.038,591
2024-05-31T00:00:00.000Z,3.35,7.7,5.65,5,6.19,0.84,588
2024-06-01T00:00:00.000Z,3.6,8.3,5.25,4.59,5.97,1.035,555
2024-06-02T00:00:00.000Z,3.78,16.85,5.31,4.84,6.9,2.119,590
2024-06-03T00:00:00.000Z,0.8,47.22,2.33,1.4,4.34,3.558,588
2024-06-04T00:00:00.000Z,0.98,3.6,1.88,1.5,2.29,0.497,589
2024-06-05T00:00:00.000Z,0.6,5.4,2.1,1.77,2.47,0.607,590
2024-06-06T00:00:00.000Z,1.7,6,2.78,2.33,3.4,0.914,587
2024-06-07T00:00:00.000Z,2.25,5.97,3.5,3.1,3.97,0.611,587
2024-06-08T00:00:00.000Z,0.5,8.9,4.79,1.83,6.2,2.257,590
2024-06-09T00:00:00.000Z,0.43,4.68,1.25,0.94,1.98,0.943,588
2024-06-10T00:00:00.000Z,0.93,2.85,1.55,1.4,1.8,0.338,587
2024-06-11T00:00:00.000Z,0.52,2.33,1.48,1.23,1.7,0.349,588
2024-06-12T00:00:00.000Z,0.3,3.9,1.35,0.6,1.77,0.657,589
2024-06-13T00:00:00.000Z,0.4,1.33,0.77,0.7,0.9,0.162,585
2024-06-14T00:00:00.000Z,0.63,2.27,1.33,1.08,1.58,0.339,587
2024-06-15T00:00:00.000Z,0.43,3.78,1.7,0.8,2.33,0.844,518
2024-06-16T00:00:00.000Z,0.45,1.98,0.9,0.8,1.05,0.206,591
2024-06-17T00:00:00.000Z,0.4,2.97,0.9,0.7,1.02,0.248,587
2024-06-18T00:00:00.000Z,0.7,2.5,1.4,1.1,1.73,0.393,590
2024-06-19T00:00:00.000Z,0.7,2.6,1.35,1.08,1.6,0.371,585
2024-06-20T00:00:00.000Z,0.6,2.97,1.27,1,1.75,0.451,587
2024-06-21T00:00:00.000Z,0.9,3.7,1.6,1.45,2.1,0.568,586
2024-06-22T00:00:00.000Z,0.8,13.52,1.8,1.45,3.3,2.234,582
2024-06-23T00:00:00.000Z,0.43,3.7,2.2,1.1,2.6,0.838,586
2024-06-24T00:00:00.000Z,1.42,8.32,2.7,2.29,3.15,0.692,586
2024-06-25T00:00:00.000Z,1.05,3.6,2.2,1.8,2.58,0.506,591
2024-06-26T00:00:00.000Z,1.9,10.55,2.7,2.5,2.97,0.807,592
2024-06-27T00:00:00.000Z,1.92,7.22,4.8,3.72,5.45,1.237,590
2024-06-28T00:00:00.000Z,0.68,19.3,5.3,1.5,6.78,2.764,590
2024-06-29T00:00:00.000Z,0.6,2,1.1,0.9,1.23,0.231,590
2024-06-30T00:00:00.000Z,0.5,118.2,1.8,1.23,8,17.738,589
2024-07-01T00:00:00.000Z,0.7,2.02,1.1,0.95,1.27,0.247,578
2024-07-02T00:00:00.000Z,0.3,3.47,0.9,0.7,1.33,0.503,587
2024-07-03T00:00:00.000Z,0.5,10.27,1.1,0.9,1.48,1.244,592
2024-07-04T00:00:00.000Z,0.1,1.58,0.69,0.45,0.82,0.26,590
2024-07-05T00:00:00.000Z,0.32,2.33,1,0.77,1.23,0.35,587
2024-07-06T00:00:00.000Z,0.52,3.1,1.6,1.3,1.83,0.441,591
2024-07-07T00:00:00.000Z,0.5,2.97,0.98,0.77,1.26,0.358,592
2024-07-08T00:00:00.000Z,0.4,2.52,0.8,0.7,0.93,0.3,589
2024-07-09T00:00:00.000Z,0.38,1.4,0.7,0.6,0.85,0.195,588
2024-07-10T00:00:00.000Z,0.93,15.85,2.9,1.63,9.39,4.097,588
2024-07-11T00:00:00.000Z,0.95,16.35,1.6,1.4,1.88,2.167,584
2024-07-12T00:00:00.000Z,0.6,3.05,1.4,1.14,1.67,0.469,591
2024-07-13T00:00:00.000Z,0.2,3.8,1.4,1.17,1.63,0.559,592
2024-07-14T00:00:00.000Z,0.56,5.6,1.42,1.14,1.7,1.018,591
2024-07-15T00:00:00.000Z,0.7,7.28,1.8,1.42,2.02,0.562,590
2024-07-16T00:00:00.000Z,1.3,7.6,2.4,1.83,3.28,1.054,590
2024-07-17T00:00:00.000Z,0.55,4.9,1.6,1.38,2.37,1.097,588
2024-07-18T00:00:00.000Z,0.8,2.47,1.5,1.3,1.67,0.306,588
2024-07-19T00:00:00.000Z,1.33,7.03,2.02,1.8,2.4,0.458,582
2024-07-20T00:00:00.000Z,1,5.07,1.7,1.52,1.9,0.393,584
2024-07-21T00:00:00.000Z,0.9,4.53,1.67,1.45,2.2,0.576,590
2024-07-22T00:00:00.000Z,0.8,4.4,2,1.65,3,0.802,581
2024-07-23T00:00:00.000Z,0.55,73.28,2.15,1.08,2.7,4.247,589
2024-07-24T00:00:00.000Z,1.3,4.4,2.29,2.02,2.54,0.47,591
2024-07-25T00:00:00.000Z,1.42,4,2.33,2,2.63,0.444,589
2024-07-26T00:00:00.000Z,1.17,11.5,2,1.7,4.76,2.556,588
